"LRTLat","LRTLon"
"38.82547",-94.66776
"37.698902",-95.458814
"NA",NA
"37.698902",-95.458814
"37.698902",-95.458814
"37.698902",-95.458814
"38.4054",-98.70692
"NA",NA
"NA",NA
"37.766337",-96.897798
"37.667293",-95.446419
"37.624972",-97.315942
"37.845358",-97.187867
"NA",NA
"37.75793",-97.3899
"37.125609",-95.580634
"37.125609",-95.580634
"37.125609",-95.580634
"37.125609",-95.580634
"37.669468",-97.387222
"37.752386",-97.392729
"39.05296",-94.78815
"37.722806",-97.324972
"37.722806",-97.324972
"37.722806",-97.324972
"37.722806",-97.324972
"37.722806",-97.324972
"39.083166",-94.732261
"39.083166",-94.732261
"38.3761",-96.276221
"39.048613",-95.268589
"38.84716",-95.50053
"NA",NA
"37.729263",-97.319216
"37.729263",-97.319216
"NA",NA
"39.03333",-94.8
"39.03333",-94.8
"39.03333",-94.8
"39.03333",-94.8
"NA",NA
"39.03333",-94.8
"39.03333",-94.8
"39.03333",-94.8
"39.03333",-94.8
"NA",NA
"NA",NA
"39.14663",-94.634372
"38.3834",-97.61168
"NA",NA
"NA",NA
"37.62964",-94.63986
"37.62964",-94.63986
"NA",NA
"37.62964",-94.63986
"37.369833",-98.125484
"NA",NA
"38.04254",-97.99561
"37.2737",-95.5663
"39.17964",-95.720067
"39.17964",-95.720067
"39.17964",-95.720067
"37.751108",-100.014627
"37.751108",-100.014627
"37.751108",-100.014627
"37.67176",-97.39825
"38.758707",-97.68705
"NA",NA
"39.144815",-94.622268
"39.144815",-94.622268
"38.027924",-97.943797
"38.027924",-97.943797
"38.027924",-97.943797
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"37.508942",-95.822476
"NA",NA
"38.92807",-95.22428
"37.941653",-100.774263
"37.23713",-94.82964
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"38.190858",-85.70175
"37.04961",-88.404274
"37.04961",-88.404274
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"38.05574",-84.43547
"NA",NA
"NA",NA
"NA",NA
"38.26142",-84.52816
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"37.1569",-87.3809
"NA",NA
"NA",NA
"37.81204",-87.65819
"37.81204",-87.65819
"37.81204",-87.65819
"37.81204",-87.65819
"37.81204",-87.65819
"37.81204",-87.65819
"37.81204",-87.65819
"38.14927",-85.736147
"38.14927",-85.736147
"38.14927",-85.736147
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"37.046301",-88.325508
"37.046301",-88.325508
"37.046301",-88.325508
"37.046301",-88.325508
"37.046301",-88.325508
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"38.07335",-84.49927
"38.07335",-84.49927
"NA",NA
"38.067981",-85.551081
"39.048611",-84.879722
"39.048611",-84.879722
"39.048611",-84.879722
"39.048611",-84.879722
"39.048611",-84.879722
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"37.014173",-85.983413
"37.014173",-85.983413
"38.26918",-85.80896
"38.26918",-85.80896
"NA",NA
"NA",NA
"NA",NA
"37.410393",-86.935151
"NA",NA
"37.410393",-86.935151
"37.410278",-86.937778
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"37.576256",-82.451653
"37.452248",-82.543422
"37.882865",-84.397917
"37.882865",-84.397917
"NA",NA
"NA",NA
"NA",NA
"38.614482",-84.535215
"37.370208",-86.547634
"37.370208",-86.547634
"37.95294",-83.9523
"38.73509",-84.40756
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"39.022277",-84.687215
"38.185111",-83.554484
"NA",NA
"38.185111",-83.554484
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"36.690556",-88.674444
"NA",NA
"NA",NA
"NA",NA
"29.972149",-92.10698
"29.972149",-92.10698
"30.254692",-92.53057
"NA",NA
"30.254692",-92.53057
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"29.98786",-90.27403
"31.32146",-92.45481
"NA",NA
"30.482289",-92.852998
"30.482289",-92.852998
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"32.358889",-93.636667
"30.00392",-90.73631
"30.00392",-90.73631
"30.00392",-90.73631
"30.00392",-90.73631
"29.508663",-90.675468
"29.508663",-90.675468
"29.94404",-90.19246
"29.94404",-90.19246
"29.94404",-90.19246
"29.94404",-90.19246
"29.94404",-90.19246
"29.94404",-90.19246
"29.94404",-90.19246
"32.479308",-92.05523
"32.479308",-92.05523
"NA",NA
"NA",NA
"29.97006",-90.10875
"29.97006",-90.10875
"29.912556",-90.256667
"29.912556",-90.256667
"30.130288",-90.870825
"NA",NA
"30.130288",-90.870825
"30.130288",-90.870825
"30.130288",-90.870825
"29.97371",-89.99852
"NA",NA
"29.97371",-89.99852
"29.97371",-89.99852
"NA",NA
"32.494611",-91.983395
"32.494611",-91.983395
"30.215139",-93.329833
"30.215139",-93.329833
"NA",NA
"30.215139",-93.329833
"30.215139",-93.329833
"30.641279",-92.368221
"30.247472",-92.270712
"30.558333",-91.186667
"30.558333",-91.186667
"30.558333",-91.186667
"30.558333",-91.186667
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.397332",-91.056787
"30.460993",-91.122158
"NA",NA
"32.533889",-93.6875
"NA",NA
"30.242006",-93.134643
"30.006562",-90.252146
"32.457383",-93.758728
"30.51982",-91.145941
"30.002",-90.13799
"32.527656",-93.769248
"31.374194",-92.421525
"30.14091",-92.0617
"30.14091",-92.0617
"NA",NA
"30.283861",-93.187064
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"32.5275",-93.802222
"30.348205",-93.233828
"31.101111",-93.245
"31.101111",-93.245
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.855417",-90.040383
"30.855417",-90.040383
"31.282738",-92.460523
"32.58163",-93.17688
"32.58163",-93.17688
"31.305278",-92.421667
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"31.573333",-92.726111
"31.573333",-92.726111
"31.573333",-92.726111
"31.573333",-92.726111
"29.96501",-90.26249
"30.16911",-91.35068
"30.16911",-91.35068
"30.16911",-91.35068
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"29.25814",-89.36706
"NA",NA
"32.450187",-92.1053
"31.26317",-92.4515
"31.26317",-92.4515
"31.26317",-92.4515
"31.26317",-92.4515
"29.587161",-90.726963
"30.46979",-91.0938
"NA",NA
"30.275185",-92.362693
"30.275185",-92.362693
"30.021982",-90.119319
"30.021982",-90.119319
"30.44357",-90.949463
"32.541379",-92.018404
"NA",NA
"NA",NA
"NA",NA
"30.5506",-91.2021
"NA",NA
"31.376178",-92.424724
"31.376178",-92.424724
"31.376178",-92.424724
"31.376178",-92.424724
"31.376178",-92.424724
"31.376178",-92.424724
"30.2098",-92.04583
"30.6",-91.22917
"NA",NA
"30.598236",-91.222398
"30.598236",-91.222398
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.465282",-90.956522
"29.92721",-90.02728
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.19686",-93.189246
"30.462435",-91.139501
"30.20506",-92.04229
"NA",NA
"30.003167",-89.970333
"32.514592",-92.15238
"32.514592",-92.15238
"30.059722",-91.890833
"30.059722",-91.890833
"30.059722",-91.890833
"30.03477",-91.966014
"30.03477",-91.966014
"NA",NA
"31.62534",-92.582146
"31.62534",-92.582146
"29.921111",-90.267778
"29.921111",-90.267778
"29.921111",-90.267778
"32.51726",-92.630845
"32.51726",-92.630845
"29.663202",-91.127022
"29.663202",-91.127022
"29.663202",-91.127022
"29.663202",-91.127022
"29.663202",-91.127022
"29.564754",-90.36558
"30.36058",-91.006209
"30.36058",-91.006209
"NA",NA
"32.79396",-93.062452
"32.79396",-93.062452
"NA",NA
"29.901389",-90.243333
"29.901389",-90.243333
"29.901389",-90.243333
"30.456724",-91.210374
"30.023152",-91.890832
"30.03644",-91.92174
"30.31756",-91.22185
"30.86277",-92.6077
"NA",NA
"30.86277",-92.6077
"NA",NA
"29.784722",-90.025
"29.784722",-90.025
"29.784722",-90.025
"29.784722",-90.025
"29.784722",-90.025
"NA",NA
"32.2542",-92.70585
"30.27081",-92.86694
"NA",NA
"30.271448",-92.860239
"29.914167",-90.263889
"NA",NA
"29.914167",-90.263889
"29.914167",-90.263889
"29.914167",-90.263889
"29.914167",-90.263889
"29.914167",-90.263889
"29.914167",-90.263889
"NA",NA
"29.93446",-90.00884
"29.93446",-90.00884
"30.236667",-89.764444
"30.236667",-89.764444
"32.532222",-93.6825
"32.532222",-93.6825
"32.532222",-93.6825
"30.982081",-92.02557
"30.274042",-92.034586
"NA",NA
"30.275185",-92.362693
"30.227616",-93.155593
"30.620075",-90.496404
"30.620075",-90.496404
"30.56361",-90.41466
"30.56361",-90.41466
"31.79417",-92.19111
"31.79417",-92.19111
"31.794167",-92.191111
"NA",NA
"30.45954",-89.69794
"30.535772",-91.06005
"32.50118",-92.164964
"32.515437",-92.633337
"32.515437",-92.633337
"NA",NA
"30.412898",-91.135413
"29.973056",-90.281667
"29.973056",-90.281667
"29.99166",-90.08627
"29.99166",-90.08627
"NA",NA
"NA",NA
"30.285928",-93.157559
"30.285928",-93.157559
"29.95597",-90.07781
"29.95597",-90.07781
"30.006194",-91.831643
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"31.279378",-92.472455
"31.279378",-92.472455
"32.057778",-93.589917
"NA",NA
"32.057778",-93.589917
"32.057778",-93.589917
"NA",NA
"31.734544",-93.092829
"31.7535",-93.07924
"30.699516",-91.442947
"29.983222",-90.260389
"29.983222",-90.260389
"29.983222",-90.260389
"29.118611",-90.206944
"29.118611",-90.206944
"NA",NA
"NA",NA
"32.48075",-92.03897
"NA",NA
"NA",NA
"30.28496",-89.74304
"30.28496",-89.74304
"29.70381",-90.56534
"29.70381",-90.56534
"NA",NA
"NA",NA
"NA",NA
"30.118389",-92.158389
"NA",NA
"29.595556",-90.668889
"31.33359",-92.41865
"30.682982",-91.460493
"30.682982",-91.460493
"30.68667",-91.2678
"30.491489",-91.123382
"30.491489",-91.123382
"29.680196",-91.137948
"29.680196",-91.137948
"29.994105",-90.406864
"NA",NA
"NA",NA
"30.47945",-90.48964
"32.97379",-93.99644
"32.46792",-91.76791
"30.84866",-91.73656
"30.84866",-91.73656
"30.55344",-91.51991
"30.55344",-91.51991
"32.561602",-92.295107
"29.897154",-90.140799
"30.50276",-91.152023
"29.924111",-90.268139
"NA",NA
"29.924111",-90.268139
"29.924111",-90.268139
"30.477696",-91.071517
"30.55858",-91.17621
"32.502579",-93.738863
"30.60281",-90.99038
"32.52736",-92.613322
"30.2288",-92.26873
"30.2288",-92.26873
"NA",NA
"31.609722",-93.557222
"31.56075",-93.47117
"31.56075",-93.47117
"31.172882",-93.160203
"29.855626",-90.022321
"29.855626",-90.022321
"30.253333",-92.0975
"30.263611",-92.078611
"30.263611",-92.078611
"30.263611",-92.078611
"NA",NA
"30.03554",-90.01218
"30.006104",-92.280976
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.22679",-91.82468
"30.22679",-91.82468
"32.541231",-93.688089
"32.17752",-91.725672
"31.571986",-91.445294
"30.502009",-91.315633
"32.414167",-93.831944
"30.511389",-91.174167
"30.511389",-91.174167
"30.511389",-91.174167
"30.511389",-91.174167
"29.924507",-90.371765
"29.924507",-90.371765
"32.5001",-92.114975
"32.5001",-92.114975
"30.046219",-90.699315
"30.046219",-90.699315
"30.684167",-92.062778
"30.690265",-92.06511
"NA",NA
"29.681111",-91.234444
"29.681111",-91.234444
"NA",NA
"NA",NA
"32.529487",-93.673581
"32.529487",-93.673581
"30.071197",-90.578466
"NA",NA
"NA",NA
"NA",NA
"30.45819",-90.04072
"30.45819",-90.04072
"30.45819",-90.04072
"30.45819",-90.04072
"30.686296",-90.565354
"NA",NA
"30.686296",-90.565354
"NA",NA
"30.685278",-90.563889
"29.705511",-91.202286
"29.705511",-91.202286
"30.37956",-92.245313
"31.988333",-91.268333
"NA",NA
"30.482393",-90.45693
"30.482393",-90.45693
"30.322",-91.235
"30.322",-91.235
"30.322",-91.235
"30.322",-91.235
"NA",NA
"NA",NA
"30.322",-91.235
"30.322",-91.235
"30.322",-91.235
"30.322",-91.235
"29.781229",-90.807569
"29.781229",-90.807569
"29.98932",-90.07305
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"29.955432",-90.076461
"29.955432",-90.076461
"29.955432",-90.076461
"30.4949",-92.420467
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.047091",-91.872888
"30.047091",-91.872888
"32.816111",-92.391389
"29.95355",-90.07927
"29.95355",-90.07927
"29.95355",-90.07927
"NA",NA
"29.996286",-90.029885
"29.996286",-90.029885
"30.128168",-92.03246
"30.627222",-92.109444
"NA",NA
"31.11651",-93.24452
"NA",NA
"NA",NA
"30.68495",-92.26598
"30.68495",-92.26598
"32.763333",-91.344444
"NA",NA
"32.480917",-91.973186
"32.480917",-91.973186
"32.480917",-91.973186
"30.497611",-90.828821
"NA",NA
"30.01883",-89.900933
"30.01883",-89.900933
"30.547465",-92.117141
"30.233889",-92.066389
"30.233889",-92.066389
"30.471919",-91.080103
"32.489703",-92.017878
"32.489703",-92.017878
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"32.63301",-93.387743
"NA",NA
"32.614128",-93.286169
"30.510833",-91.472222
"32.493708",-91.973242
"NA",NA
"32.493333",-91.974722
"30.141467",-90.872794
"30.141467",-90.872794
"NA",NA
"30.693198",-92.262668
"29.922865",-90.04145
"31.279315",-92.472433
"31.92494",-92.64513
"31.92494",-92.64513
"30.491111",-90.827222
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"30.005587",-90.195587
"30.235786",-93.327441
"32.519241",-93.69584
"42.07615",-72.02672
"42.07615",-72.02672
"42.07615",-72.02672
"42.354871",-72.478112
"41.940917",-71.241095
"41.706207",-70.899056
"42.388099",-72.080252
"41.84592",-71.08248
"42.52774",-72.62809
"41.688194",-70.204777
"41.688194",-70.204777
"41.731171",-70.583757
"NA",NA
"41.731171",-70.583757
"42.21135",-72.08563
"42.39451",-71.57984
"42.119285",-71.975687
"42.175328",-72.53231
"42.175328",-72.53231
"42.164805",-72.536024
"42.164805",-72.536024
"NA",NA
"42.164805",-72.536024
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"42.70732",-71.13084
"42.70732",-71.13084
"42.70732",-71.13084
"42.70732",-71.13084
"42.70732",-71.13084
"42.70907",-72.70319
"42.44353",-71.33946
"42.527748",-72.628098
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"42.7654",-71.124025
"42.7654",-71.124025
"42.7654",-71.124025
"42.7654",-71.124025
"NA",NA
"NA",NA
"42.7654",-71.124025
"42.7654",-71.124025
"42.090524",-72.590858
"NA",NA
"42.090524",-72.590858
"41.72245",-70.97738
"41.78844",-71.1099
"42.246966",-70.839425
"42.020718",-71.094419
"42.020718",-71.094419
"42.08465",-71.41344
"42.80943",-70.87781
"42.076989",-71.36035
"42.076989",-71.36035
"42.533852",-71.845589
"42.533852",-71.845589
"42.533852",-71.845589
"NA",NA
"42.533852",-71.845589
"42.287778",-71.434167
"42.277914",-71.173505
"NA",NA
"42.277914",-71.173505
"41.992516",-70.897273
"NA",NA
"42.27114",-71.40066
"42.27114",-71.40066
"42.455632",-73.234177
"42.455632",-73.234177
"42.455632",-73.234177
"42.455632",-73.234177
"42.455632",-73.234177
"42.455632",-73.234177
"42.221389",-72.545465
"NA",NA
"42.221389",-72.545465
"42.221389",-72.545465
"42.572388",-72.621221
"42.572388",-72.621221
"41.9923",-70.89789
"NA",NA
"41.9923",-70.89789
"41.9923",-70.89789
"41.9923",-70.89789
"42.11447",-70.824464
"42.114501",-70.824998
"42.043746",-70.901697
"42.355169",-72.143934
"41.69837",-70.09685
"42.17108",-72.64024
"42.45241",-73.20105
"42.45241",-73.20105
"42.45241",-73.20105
"42.06418",-70.979535
"42.06418",-70.979535
"42.06418",-70.979535
"NA",NA
"42.06418",-70.979535
"42.06418",-70.979535
"42.06418",-70.979535
"42.269699",-71.902389
"42.514144",-70.858479
"42.11163",-70.71439
"NA",NA
"NA",NA
"42.36465",-71.89679
"42.2207",-71.7673
"NA",NA
"42.2207",-71.7673
"42.361674",-71.101055
"42.361674",-71.101055
"42.489352",-71.131941
"42.489352",-71.131941
"41.28372",-70.16888
"42.275456",-71.259893
"42.785881",-70.862854
"42.785881",-70.862854
"42.126",-71.33892
"41.985361",-71.317381
"42.23668",-72.0695
"42.29275",-72.71658
"42.29275",-72.71658
"NA",NA
"42.29275",-72.71658
"41.68551",-70.10761
"42.69786",-71.61823
"42.038888",-71.30081
"42.038888",-71.30081
"41.94135",-70.65753
"41.92679",-71.06277
"41.92679",-71.06277
"41.77",-70.510002
"41.77",-70.510002
"42.357899",-71.102308
"42.1794",-70.73943
"42.17737",-70.72695
"41.81768",-71.33774
"41.8023",-70.7875
"41.8023",-70.7875
"41.8023",-70.7875
"NA",NA
"41.8023",-70.7875
"41.8023",-70.7875
"42.04668",-72.11287
"42.36465",-71.89679
"41.922263",-71.083905
"41.922263",-71.083905
"41.922263",-71.083905
"NA",NA
"42.37789",-71.080897
"42.147413",-72.745199
"NA",NA
"42.147413",-72.745199
"41.933939",-71.294789
"42.3295",-71.074
"42.3295",-71.074
"42.3295",-71.074
"42.1268",-71.11192
"42.1268",-71.11192
"42.1268",-71.11192
"42.837272",-70.946296
"42.837272",-70.946296
"42.837272",-70.946296
"42.339024",-71.773778
"42.339024",-71.773778
"41.938536",-71.276119
"41.938536",-71.276119
"41.96426",-70.70681
"41.96426",-70.70681
"41.948664",-70.047272
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"42.73027",-73.204727
"41.684631",-70.22034
"41.684631",-70.22034
"39.119613",-76.566107
"39.214722",-76.640278
"38.339442",-75.519695
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"38.97597",-76.49518
"39.53318",-76.12056
"38.807468",-76.87368
"38.807468",-76.87368
"38.807468",-76.87368
"38.807468",-76.87368
"38.807468",-76.87368
"39.18283",-76.82576
"39.20634",-76.59138
"39.20634",-76.59138
"39.20634",-76.59138
"39.20634",-76.59138
"39.20634",-76.59138
"39.39095",-76.52807
"39.39095",-76.52807
"38.963079",-77.101377
"38.963079",-77.101377
"38.963079",-77.101377
"39.522586",-76.188558
"39.522586",-76.188558
"39.30912",-76.66575
"39.30912",-76.66575
"39.063814",-76.968513
"39.063814",-76.968513
"39.063814",-76.968513
"39.229121",-76.566452
"39.229121",-76.566452
"39.229121",-76.566452
"39.229121",-76.566452
"NA",NA
"39.114725",-76.501838
"39.143316",-76.810019
"39.143316",-76.810019
"38.989047",-76.579331
"39.484515",-77.248715
"38.38133",-76.44439
"38.38133",-76.44439
"39.25809",-76.51114
"39.25809",-76.51114
"39.25809",-76.51114
"39.25809",-76.51114
"39.43951",-76.82433
"39.43951",-76.82433
"39.43951",-76.82433
"39.47225",-76.639925
"NA",NA
"NA",NA
"NA",NA
"NA",NA
"39.362346",-76.368441
"NA",NA
"39.448136",-76.384632
"39.448136",-76.384632
"39.448136",-76.384632
"39.448136",-76.384632
"39.448136",-76.384632
"NA",NA
"38.626888",-76.906048
"38.626888",-76.906048
"38.673756",-75.899602
"39.18147",-76.76957
"38.929763",-76.931435
"38.929763",-76.931435
"38.406695",-75.567671
"39.263954",-76.618296
"38.45385",-75.6501
"39.423956",-75.917734
"39.29254",-76.59962
"39.29254",-76.59962
"39.29254",-76.59962
"38.871449",-76.856213
"38.871449",-76.856213
"38.871449",-76.856213
"39.08093",-77.07571
"39.08093",-77.07571
"39.08093",-77.07571
"39.517606",-76.559428
"39.517606",-76.559428
"39.24944",-76.63962
"39.24944",-76.63962
"39.324513",-76.657023
"39.324513",-76.657023
"39.100519",-76.825214
"39.100519",-76.825214
"39.340416",-76.666927
"39.340416",-76.666927
"39.340416",-76.666927
"39.340416",-76.666927
"39.289217",-76.727387
"39.289217",-76.727387
"38.895841",-76.907752
"38.895841",-76.907752
"39.34335",-76.44957
"39.34335",-76.44957
"39.287704",-76.538015
"39.287704",-76.538015
"39.05779",-76.5279
"39.05779",-76.5279
"38.97334",-76.84468
"38.97334",-76.84468
"38.97334",-76.84468
"39.40386",-76.75764
"39.347",-76.56591
"39.347",-76.56591
"39.347",-76.56591
"39.347",-76.56591
"39.01464",-77.05446
"39.01464",-77.05446
"38.98675",-77.097565
"38.98675",-77.097565
"38.98675",-77.097565
"38.95646",-76.92235
"38.95646",-76.92235
"38.95646",-76.92235
"39.0267",-76.91922
"39.0267",-76.91922
"38.991465",-76.933675
"38.991465",-76.933675
"39.330957",-76.694381
"39.330957",-76.694381
"39.30558",-76.48192
"38.944164",-76.974896
"38.944164",-76.974896
"38.83119",-76.94112
"38.83119",-76.94112
"39.420705",-76.616685
"39.420705",-76.616685
"39.109584",-76.934987
"39.109584",-76.934987
"39.116454",-76.633651
"39.116454",-76.633651
"39.39829",-76.53656
"39.39829",-76.53656
"39.263736",-76.614669
"39.263736",-76.614669
"38.897797",-76.822778
"38.897797",-76.822778
"38.842123",-76.727363
"38.842123",-76.727363
"38.842123",-76.727363
"38.842123",-76.727363
"39.394413",-76.485467
"38.84482",-76.7835
"38.84482",-76.7835
"38.823304",-76.767619
"39.641128",-77.806126
"38.44239",-75.561377
"38.44239",-75.561377
"39.31424",-76.52196
"39.267271",-76.468405
"39.267271",-76.468405
"39.267271",-76.468405
"39.331083",-76.51947
"38.553445",-76.042739
"38.885805",-76.905455
"38.885805",-76.905455
"NA",NA
"39.602818",-75.917496
"NA",NA
"38.224048",-75.341026
"NA",NA
"39.04218",-76.024563
"39.314432",-76.760103
"39.314432",-76.760103
"38.574799",-76.884092
"38.54835",-76.948473
"38.54835",-76.948473
"39.573851",-75.976172
"39.573851",-75.976172
"NA",NA
"38.812112",-76.064488
"38.812112",-76.064488
"39.21665",-76.06505
"39.2094",-76.84786
"39.2094",-76.84786
"39.2094",-76.84786
"39.11162",-77.1928
"39.41385",-77.40491
"39.41385",-77.40491
"39.33505",-76.41184
"39.33505",-76.41184
"38.9616",-76.99722
"38.9616",-76.99722
"38.9616",-76.99722
"38.88825",-76.89852
"38.88825",-76.89852
"39.57801",-76.99482
"39.57801",-76.99482
"39.102158",-76.815938
"39.271667",-76.65595
"39.271667",-76.65595
"39.271667",-76.65595
"39.271667",-76.65595
"NA",NA
"39.574501",-77.722959
"39.574501",-77.722959
"38.22184",-76.44046
"39.359175",-76.447262
"38.623471",-76.913382
"38.623471",-76.913382
"38.623471",-76.913382
"38.964118",-76.898884
"38.964118",-76.898884
"38.964118",-76.898884
"39.29704",-76.56306
"39.29704",-76.56306
"39.29704",-76.56306
"38.93935",-76.93613
"38.93935",-76.93613
"38.93935",-76.93613
"38.938155",-76.8598
"39.26201",-76.688267
"38.97561",-76.31048
"38.97561",-76.31048
"39.239654",-76.610662
"39.239654",-76.610662
"39.20634",-76.59138
"39.096798",-76.909201
"39.395312",-76.388897
"39.395312",-76.388897
"39.49264",-76.88372
"38.32988",-75.22108
"38.32988",-75.22108
"38.32988",-75.22108
"38.32988",-75.22108
"NA",NA
"39.39831",-76.39747
"NA",NA
"39.39831",-76.39747
"38.98624",-76.53069
"38.98624",-76.53069
"39.297795",-77.333273
"39.297795",-77.333273
"39.297795",-77.333273
"39.185252",-76.761831
"39.185252",-76.761831
"39.185252",-76.761831
"38.958333",-76.268056
"38.958333",-76.268056
"38.958333",-76.268056
"39.055467",-76.83798
"39.055467",-76.83798
"39.3103",-76.63697
"39.320097",-76.571337
"39.320097",-76.571337
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.2772",-76.56181
"39.398226",-76.537489
"39.398226",-76.537489
"39.183765",-76.764027
"39.183765",-76.764027
"39.183765",-76.764027
"39.379831",-76.428124
"39.379831",-76.428124
"39.379831",-76.428124
"39.044076",-77.111544
"39.044076",-77.111544
"39.044076",-77.111544
"39.026389",-76.443889
"39.026389",-76.443889
"39.311271",-76.477798
"NA",NA
"39.170667",-76.786696
"39.170667",-76.786696
"39.170667",-76.786696
"39.544",-76.47352
"39.544",-76.47352
"39.544",-76.47352
"39.544",-76.47352
"39.544",-76.47352
"NA",NA
"39.327993",-76.60943
"NA",NA
"NA",NA
"39.324204",-77.35253
"NA",NA
"NA",NA
"39.36625",-76.5846
"39.36625",-76.5846
"39.059291",-77.121677
"39.059291",-77.121677
"38.983644",-76.53846
"38.983644",-76.53846
"39.35908",-76.60992
"39.35908",-76.60992
"38.805571",-76.974274
"38.805571",-76.974274
"38.805571",-76.974274
"39.170368",-76.786938
"39.170368",-76.786938
"39.170368",-76.786938
"39.551667",-77.648889
"39.551667",-77.648889
"39.551667",-77.648889
"NA",NA
"38.69216",-76.53498
"38.69216",-76.53498
"39.11779",-77.21622
"39.11779",-77.21622
"39.11234",-76.99478
"39.379192",-76.977866
"NA",NA
"38.370957",-75.594147
"38.05355",-75.54356
"38.05355",-75.54356
"NA",NA
"39.329589",-76.520756
"39.18563",-76.843939
"39.504145",-77.403852
"NA",NA
"39.131289",-76.562838
"39.131289",-76.562838
"NA",NA
"39.090063",-77.152338
"39.090063",-77.152338
"38.976439",-76.292609
"39.17257",-77.17866
"39.46464",-76.93489
"NA",NA
"39.4708",-79.40235
"39.422289",-79.397023
"39.422289",-79.397023
"39.18574",-76.81752
"39.18574",-76.81752
"39.18574",-76.81752
"39.18574",-76.81752
"39.18574",-76.81752
"39.18574",-76.81752
"39.33727",-76.68474
"39.33727",-76.68474
"39.33727",-76.68474
"38.829801",-76.616118
"38.99801",-76.913383
"38.34445",-75.73515
"38.34445",-75.73515
"39.318175",-76.609451
"39.318175",-76.609451
"39.318175",-76.609451
"39.37584",-76.693492
"39.37584",-76.693492
"39.37584",-76.693492
"39.588",-76.99622
"39.588",-76.99622
"39.588",-76.99622
"39.588",-76.99622
"39.588",-76.99622
"39.588",-76.99622
"39.104746",-77.143515
"NA",NA
"39.104746",-77.143515
"39.40431",-76.31982
"NA",NA
"39.40431",-76.31982
"39.556667",-76.325556
"NA",NA
